"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","rt","stimulus","response","name","condition","race","gender","image","question","expression","answer","correct","behaviorType","behavior","question_type","correct_answers","participant_response","nameGuesses","nameAnswer","behaviorAnswer"
"","","","","","html-keyboard-response","291","2.0.0","811033","null","<p style=""font-size:40px;line-height:1.5; margin: 0 50px 0 50px"">Jose throws surprise birthday parties, complete with balloons and thoughtful gifts. </p>","null","Jose","Bio-first","","","","","","","","positive","throws surprise birthday parties, complete with balloons and thoughtful gifts.","","","","","",""
"","","","","","image-keyboard-response","292","2.0.0","814037","null","./images/LM-200.jpg","null","Jose","Bio-first","","","./images/LM-200.jpg","","","","","positive","","","","","","",""
"","","","","","html-keyboard-response","293","2.0.0","815547","1509","<p>how would you rate their behavior? (Rate between 1-7)<p/>
            <p>1-very trustworthy, 7-very untrustworthy<p/>","1","","","","","","trustworthy_rating","","","","","","","","","","",""
"","","","","","html-keyboard-response","294","2.0.0","816807","1260","<p style=""font-size:100px"">5 + 1  = ?</p>","6","","","","","","","5 + 1 ","6","true","","","","","","","",""
"","","","","","html-keyboard-response","295","2.0.0","819051","null","<p style=""font-size:100px"">5 + 1  = 6</p><p style=""font-size:100px"">Correct!</p>","null","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","296","2.0.0","821056","null","<p style=""font-size:100px"">Angel</p>","null","Angel","control","asian","Male","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","297","2.0.0","824062","null","./images/AM-231.jpg","null","Angel","","","","./images/AM-231.jpg","","","","","","","","","","","",""
"","","","","","html-keyboard-response","298","2.0.0","829067","null","<p style=""font-size:100px"">Angel</p>","null","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","299","2.0.0","831157","2089","<p>how would you rate their attractiveness? (Rate between 1-7)<p/>
            <p>1-very unattractive; 7-very attractive<p/>","2","","","","","","attractive_rating","","","","","","","","","","",""
"","","","","","html-keyboard-response","300","2.0.0","833098","1940","<p style=""font-size:100px"">4 - 2 = ?</p>","2","","","","","","","4 - 2","2","true","","","","","","","",""
"","","","","","html-keyboard-response","301","2.0.0","834664","null","<p style=""font-size:100px"">4 - 2 = 2</p><p style=""font-size:100px"">Correct!</p>","null","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","302","2.0.0","836670","null","<p style=""font-size:100px"">Kaylee</p>","null","Kaylee","Face-first","latino","Female","","","","","","neutral","","","","","","",""
"","","","","","image-keyboard-response","303","2.0.0","839677","null","./images/LF-213.jpg","null","Kaylee","Face-first","","","./images/LF-213.jpg","","","","","neutral","","","","","","",""
"","","","","","html-keyboard-response","304","2.0.0","844682","null","<p style=""font-size:40px; line-height:1.5; margin: 0 50px 0 50px"">Kaylee reads the newspaper each morning while drinking a cup of coffee. </p>","null","Kaylee","Face-first","","","","","","","","neutral","reads the newspaper each morning while drinking a cup of coffee.","","","","","",""
"","","","","","html-keyboard-response","305","2.0.0","846450","1766","<p >how would you rate their behavior? (Rate between 1-7)<p/>
            <p>w1-very untrustworthy, 7-very trustworthy<p/>","6","","","","","","trustworthy_rating","","","","","","","","","","",""
"","","","","","html-keyboard-response","306","2.0.0","847745","1294","<p style=""font-size:100px"">5 - 1 = ?</p>","4","","","","","","","5 - 1","4","true","","","","","","","",""
"","","","","","html-keyboard-response","307","2.0.0","849957","null","<p style=""font-size:100px"">5 - 1 = 4</p><p style=""font-size:100px"">Correct!</p>","null","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","308","2.0.0","851963","null","<p style=""font-size:100px"">Jessica</p>","null","Jessica","Bio-first","","","","","","","","neutral","","","","","","",""
"","","","","","html-keyboard-response","309","2.0.0","856969","null","<p style=""font-size:40px;line-height:1.5; margin: 0 50px 0 50px"">Jessica strolls around the block after lunch dialy to clear their mind. </p>","null","Jessica","Bio-first","","","","","","","","neutral","strolls around the block after lunch dialy to clear their mind.","","","","","",""
"","","","","","image-keyboard-response","310","2.0.0","859972","null","./images/AF-228.jpg","null","Jessica","Bio-first","","","./images/AF-228.jpg","","","","","neutral","","","","","","",""
"","","","","","html-keyboard-response","311","2.0.0","862429","2456","<p>how would you rate their behavior? (Rate between 1-7)<p/>
            <p>1-very trustworthy, 7-very untrustworthy<p/>","1","","","","","","trustworthy_rating","","","","","","","","","","",""
"","","","","","html-keyboard-response","312","2.0.0","863711","1281","<p style=""font-size:100px"">5 + 2  = ?</p>","6","","","","","","","5 + 2 ","7","false","","","","","","","",""
"","","","","","html-keyboard-response","313","2.0.0","865931","null","<p style=""font-size:100px"">5 + 2  = 7</p><p style=""font-size:100px"">Wrong.</p>","null","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","314","2.0.0","867936","null","<p style=""font-size:100px"">Alexandra</p>","null","Alexandra","control","white","Female","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","315","2.0.0","870940","null","./images/WF-007.jpg","null","Alexandra","","","","./images/WF-007.jpg","","","","","","","","","","","",""
"","","","","","html-keyboard-response","316","2.0.0","875944","null","<p style=""font-size:100px"">Alexandra</p>","null","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","317","2.0.0","878322","2377","<p>how would you rate their attractiveness? (Rate between 1-7)<p/>
            <p>1-very unattractive; 7-very attractive<p/>","3","","","","","","attractive_rating","","","","","","","","","","",""
"","","","","","html-keyboard-response","318","2.0.0","880592","2270","<p style=""font-size:100px"">6 + 2  = ?</p>","8","","","","","","","6 + 2 ","8","true","","","","","","","",""
"","","","","","html-keyboard-response","319","2.0.0","881828","null","<p style=""font-size:100px"">6 + 2  = 8</p><p style=""font-size:100px"">Correct!</p>","null","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","320","2.0.0","883832","null","<p style=""font-size:100px"">Isiaah</p>","null","Isiaah","Face-first","white","Male","","","","","","negative","","","","","","",""
"","","","","","image-keyboard-response","321","2.0.0","886836","null","./images/WM-040.jpg","null","Isiaah","Face-first","","","./images/WM-040.jpg","","","","","negative","","","","","","",""
"","","","","","html-keyboard-response","322","2.0.0","891843","null","<p style=""font-size:40px; line-height:1.5; margin: 0 50px 0 50px"">Isiaah refuses to lower loud music while others try to study. </p>","null","Isiaah","Face-first","","","","","","","","negative","refuses to lower loud music while others try to study.","","","","","",""
"","","","","","html-keyboard-response","323","2.0.0","893853","2009","<p >how would you rate their behavior? (Rate between 1-7)<p/>
            <p>w1-very untrustworthy, 7-very trustworthy<p/>","1","","","","","","trustworthy_rating","","","","","","","","","","",""
"","","","","","html-keyboard-response","324","2.0.0","895139","1285","<p style=""font-size:100px"">1 - 0 = ?</p>","1","","","","","","","1 - 0","1","true","","","","","","","",""
"","","","","","html-keyboard-response","325","2.0.0","897359","null","<p style=""font-size:100px"">1 - 0 = 1</p><p style=""font-size:100px"">Correct!</p>","null","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","326","2.0.0","899165","1805","You will now watch a short video. Press any key to start."," ","","","","","","","","","","","","","","","","",""
"","","","","","video-keyboard-response","327","2.0.0","1063413","null","[""video.mp4""]","null","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","328","2.0.0","1094458","31043","<p>Now, you will take a 2-part memory test.<p/>
          <p>Please wait for the experimenter instructions.<p/>
          <p>When prompted, press ""1"" to begin the first memory test.<p/>","1","","","","","","","","","","","","","","","","",""
"","","","","","image-keyboard-response","329","2.0.0","1102479","8020","./images/LF-241.jpg","3","","","","","./images/LF-241.jpg","","","","false","","","recognition","[""7"",""8"",""9""]","3","","",""
"","","","","","image-keyboard-response","330","2.0.0","1104865","2385","./images/AM-229.jpg","3","","","","","./images/AM-229.jpg","","","","false","","","recognition","[""7"",""8"",""9""]","3","","",""
"","","","","","image-keyboard-response","331","2.0.0","1106194","1328","./lure_images/LM-252.jpg","3","","","","","./lure_images/LM-252.jpg","","","","true","","","recognition","[""1"",""2"",""3""]","3","","",""
"","","","","","image-keyboard-response","332","2.0.0","1108542","2347","./lure_images/LM-242.jpg","2","","","","","./lure_images/LM-242.jpg","","","","true","","","recognition","[""1"",""2"",""3""]","2","","",""
"","","","","","image-keyboard-response","333","2.0.0","1116380","7837","./images/WF-007.jpg","8","","","","","./images/WF-007.jpg","","","","true","","","recognition","[""7"",""8"",""9""]","8","","",""
"","","","","","image-keyboard-response","334","2.0.0","1119078","2698","./lure_images/WM-034.jpg","2","","","","","./lure_images/WM-034.jpg","","","","true","","","recognition","[""1"",""2"",""3""]","2","","",""
"","","","","","image-keyboard-response","335","2.0.0","1120563","1483","./lure_images/WF-243.jpg","2","","","","","./lure_images/WF-243.jpg","","","","true","","","recognition","[""1"",""2"",""3""]","2","","",""
"","","","","","image-keyboard-response","336","2.0.0","1121854","1291","./lure_images/WF-218.jpg","2","","","","","./lure_images/WF-218.jpg","","","","true","","","recognition","[""1"",""2"",""3""]","2","","",""
"","","","","","image-keyboard-response","337","2.0.0","1123446","1591","./lure_images/LM-247.jpg","2","","","","","./lure_images/LM-247.jpg","","","","true","","","recognition","[""1"",""2"",""3""]","2","","",""
"","","","","","image-keyboard-response","338","2.0.0","1124848","1401","./lure_images/LF-230.jpg","2","","","","","./lure_images/LF-230.jpg","","","","true","","","recognition","[""1"",""2"",""3""]","2","","",""
"","","","","","image-keyboard-response","339","2.0.0","1127028","2179","./lure_images/LF-228.jpg","2","","","","","./lure_images/LF-228.jpg","","","","true","","","recognition","[""1"",""2"",""3""]","2","","",""
"","","","","","image-keyboard-response","340","2.0.0","1128886","1857","./lure_images/LM-212.jpg","2","","","","","./lure_images/LM-212.jpg","","","","true","","","recognition","[""1"",""2"",""3""]","2","","",""
"","","","","","image-keyboard-response","341","2.0.0","1129994","1107","./lure_images/AF-206.jpg","2","","","","","./lure_images/AF-206.jpg","","","","true","","","recognition","[""1"",""2"",""3""]","2","","",""
"","","","","","image-keyboard-response","342","2.0.0","1132224","2222","./images/WM-200.jpg","2","","","","","./images/WM-200.jpg","","","","false","","","recognition","[""7"",""8"",""9""]","2","","",""
"","","","","","image-keyboard-response","343","2.0.0","1135384","3159","./images/AF-228.jpg","7","","","","","./images/AF-228.jpg","","","","true","","","recognition","[""7"",""8"",""9""]","7","","",""
"","","","","","image-keyboard-response","344","2.0.0","1138691","3306","./images/LM-223.jpg","7","","","","","./images/LM-223.jpg","","","","true","","","recognition","[""7"",""8"",""9""]","7","","",""
"","","","","","image-keyboard-response","345","2.0.0","1141324","2632","./lure_images/AM-253.jpg","3","","","","","./lure_images/AM-253.jpg","","","","true","","","recognition","[""1"",""2"",""3""]","3","","",""
"","","","","","image-keyboard-response","346","2.0.0","1143511","2186","./lure_images/LF-202.jpg","1","","","","","./lure_images/LF-202.jpg","","","","true","","","recognition","[""1"",""2"",""3""]","1","","",""
"","","","","","image-keyboard-response","347","2.0.0","1145730","2218","./images/WF-206.jpg","3","","","","","./images/WF-206.jpg","","","","false","","","recognition","[""7"",""8"",""9""]","3","","",""
"","","","","","image-keyboard-response","348","2.0.0","1147873","2142","./lure_images/LM-216.jpg","3","","","","","./lure_images/LM-216.jpg","","","","true","","","recognition","[""1"",""2"",""3""]","3","","",""
"","","","","","image-keyboard-response","349","2.0.0","1149208","1334","./images/AF-226.jpg","3","","","","","./images/AF-226.jpg","","","","false","","","recognition","[""7"",""8"",""9""]","3","","",""
"","","","","","image-keyboard-response","350","2.0.0","1150384","1175","./lure_images/AF-211.jpg","3","","","","","./lure_images/AF-211.jpg","","","","true","","","recognition","[""1"",""2"",""3""]","3","","",""
"","","","","","image-keyboard-response","351","2.0.0","1152953","2568","./lure_images/LF-223.jpg","2","","","","","./lure_images/LF-223.jpg","","","","true","","","recognition","[""1"",""2"",""3""]","2","","",""
"","","","","","image-keyboard-response","352","2.0.0","1156211","3257","./images/AM-252.jpg","7","","","","","./images/AM-252.jpg","","","","true","","","recognition","[""7"",""8"",""9""]","7","","",""
"","","","","","image-keyboard-response","353","2.0.0","1157839","1626","./lure_images/AF-221.jpg","2","","","","","./lure_images/AF-221.jpg","","","","true","","","recognition","[""1"",""2"",""3""]","2","","",""
"","","","","","image-keyboard-response","354","2.0.0","1159849","2009","./lure_images/LM-244.jpg","2","","","","","./lure_images/LM-244.jpg","","","","true","","","recognition","[""1"",""2"",""3""]","2","","",""
"","","","","","image-keyboard-response","355","2.0.0","1161856","2005","./images/LF-247.jpg","2","","","","","./images/LF-247.jpg","","","","false","","","recognition","[""7"",""8"",""9""]","2","","",""
"","","","","","image-keyboard-response","356","2.0.0","1163320","1463","./lure_images/AM-228.jpg","2","","","","","./lure_images/AM-228.jpg","","","","true","","","recognition","[""1"",""2"",""3""]","2","","",""
"","","","","","image-keyboard-response","357","2.0.0","1166088","2767","./images/LM-210.jpg","7","","","","","./images/LM-210.jpg","","","","true","","","recognition","[""7"",""8"",""9""]","7","","",""
"","","","","","image-keyboard-response","358","2.0.0","1171108","5019","./images/WF-017.jpg","7","","","","","./images/WF-017.jpg","","","","true","","","recognition","[""7"",""8"",""9""]","7","","",""
"","","","","","image-keyboard-response","359","2.0.0","1173301","2192","./images/AM-237.jpg","3","","","","","./images/AM-237.jpg","","","","false","","","recognition","[""7"",""8"",""9""]","3","","",""
"","","","","","image-keyboard-response","360","2.0.0","1176774","3472","./lure_images/AF-208.jpg","3","","","","","./lure_images/AF-208.jpg","","","","true","","","recognition","[""1"",""2"",""3""]","3","","",""
"","","","","","image-keyboard-response","361","2.0.0","1179677","2901","./images/AF-219.jpg","8","","","","","./images/AF-219.jpg","","","","true","","","recognition","[""7"",""8"",""9""]","8","","",""
"","","","","","image-keyboard-response","362","2.0.0","1181723","2045","./lure_images/AF-235.jpg","2","","","","","./lure_images/AF-235.jpg","","","","true","","","recognition","[""1"",""2"",""3""]","2","","",""
"","","","","","image-keyboard-response","363","2.0.0","1183401","1676","./images/AF-225.jpg","2","","","","","./images/AF-225.jpg","","","","false","","","recognition","[""7"",""8"",""9""]","2","","",""
"","","","","","image-keyboard-response","364","2.0.0","1187024","3622","./images/WM-033.jpg","2","","","","","./images/WM-033.jpg","","","","false","","","recognition","[""7"",""8"",""9""]","2","","",""
"","","","","","image-keyboard-response","365","2.0.0","1189887","2862","./images/LM-200.jpg","7","","","","","./images/LM-200.jpg","","","","true","","","recognition","[""7"",""8"",""9""]","7","","",""
"","","","","","image-keyboard-response","366","2.0.0","1191742","1853","./images/LF-213.jpg","2","","","","","./images/LF-213.jpg","","","","false","","","recognition","[""7"",""8"",""9""]","2","","",""
"","","","","","image-keyboard-response","367","2.0.0","1191968","225","./images/WM-036.jpg","1","","","","","./images/WM-036.jpg","","","","false","","","recognition","[""7"",""8"",""9""]","1","","",""
"","","","","","image-keyboard-response","368","2.0.0","1197332","5363","./images/LF-243.jpg","2","","","","","./images/LF-243.jpg","","","","false","","","recognition","[""7"",""8"",""9""]","2","","",""
"","","","","","image-keyboard-response","369","2.0.0","1199004","1671","./images/WM-031.jpg","2","","","","","./images/WM-031.jpg","","","","false","","","recognition","[""7"",""8"",""9""]","2","","",""
"","","","","","image-keyboard-response","370","2.0.0","1200901","1896","./lure_images/WF-011.jpg","1","","","","","./lure_images/WF-011.jpg","","","","true","","","recognition","[""1"",""2"",""3""]","1","","",""
"","","","","","image-keyboard-response","371","2.0.0","1203024","2122","./lure_images/WF-202.jpg","3","","","","","./lure_images/WF-202.jpg","","","","true","","","recognition","[""1"",""2"",""3""]","3","","",""
"","","","","","image-keyboard-response","372","2.0.0","1205058","2032","./images/LM-207.jpg","3","","","","","./images/LM-207.jpg","","","","false","","","recognition","[""7"",""8"",""9""]","3","","",""
"","","","","","image-keyboard-response","373","2.0.0","1207122","2064","./images/AM-231.jpg","7","","","","","./images/AM-231.jpg","","","","true","","","recognition","[""7"",""8"",""9""]","7","","",""
"","","","","","image-keyboard-response","374","2.0.0","1209807","2683","./lure_images/WM-015.jpg","1","","","","","./lure_images/WM-015.jpg","","","","true","","","recognition","[""1"",""2"",""3""]","1","","",""
"","","","","","image-keyboard-response","375","2.0.0","1212085","2277","./images/WF-235.jpg","1","","","","","./images/WF-235.jpg","","","","false","","","recognition","[""7"",""8"",""9""]","1","","",""
"","","","","","image-keyboard-response","376","2.0.0","1213915","1829","./lure_images/WF-231.jpg","1","","","","","./lure_images/WF-231.jpg","","","","true","","","recognition","[""1"",""2"",""3""]","1","","",""
"","","","","","image-keyboard-response","377","2.0.0","1215262","1346","./lure_images/WM-214.jpg","1","","","","","./lure_images/WM-214.jpg","","","","true","","","recognition","[""1"",""2"",""3""]","1","","",""
"","","","","","image-keyboard-response","378","2.0.0","1216429","1166","./lure_images/LF-215.jpg","1","","","","","./lure_images/LF-215.jpg","","","","true","","","recognition","[""1"",""2"",""3""]","1","","",""
"","","","","","image-keyboard-response","379","2.0.0","1218214","1783","./images/AM-202.jpg","1","","","","","./images/AM-202.jpg","","","","false","","","recognition","[""7"",""8"",""9""]","1","","",""
"","","","","","image-keyboard-response","380","2.0.0","1219261","1045","./lure_images/AM-225.jpg","1","","","","","./lure_images/AM-225.jpg","","","","true","","","recognition","[""1"",""2"",""3""]","1","","",""
"","","","","","image-keyboard-response","381","2.0.0","1220516","1254","./images/LF-201.jpg","2","","","","","./images/LF-201.jpg","","","","false","","","recognition","[""7"",""8"",""9""]","2","","",""
"","","","","","image-keyboard-response","382","2.0.0","1222899","2382","./images/WM-209.jpg","2","","","","","./images/WM-209.jpg","","","","false","","","recognition","[""7"",""8"",""9""]","2","","",""
"","","","","","image-keyboard-response","383","2.0.0","1224969","2070","./images/LM-208.jpg","1","","","","","./images/LM-208.jpg","","","","false","","","recognition","[""7"",""8"",""9""]","1","","",""
"","","","","","image-keyboard-response","384","2.0.0","1226226","1256","./lure_images/WF-230.jpg","1","","","","","./lure_images/WF-230.jpg","","","","true","","","recognition","[""1"",""2"",""3""]","1","","",""
"","","","","","image-keyboard-response","385","2.0.0","1227860","1632","./lure_images/AM-250.jpg","1","","","","","./lure_images/AM-250.jpg","","","","true","","","recognition","[""1"",""2"",""3""]","1","","",""
"","","","","","image-keyboard-response","386","2.0.0","1229030","1168","./images/WF-207.jpg","1","","","","","./images/WF-207.jpg","","","","false","","","recognition","[""7"",""8"",""9""]","1","","",""
"","","","","","image-keyboard-response","387","2.0.0","1232272","3241","./lure_images/WF-212.jpg","1","","","","","./lure_images/WF-212.jpg","","","","true","","","recognition","[""1"",""2"",""3""]","1","","",""
"","","","","","image-keyboard-response","388","2.0.0","1235138","2866","./lure_images/WM-032.jpg","1","","","","","./lure_images/WM-032.jpg","","","","true","","","recognition","[""1"",""2"",""3""]","1","","",""
"","","","","","image-keyboard-response","389","2.0.0","1237095","1956","./lure_images/AM-210.jpg","1","","","","","./lure_images/AM-210.jpg","","","","true","","","recognition","[""1"",""2"",""3""]","1","","",""
"","","","","","image-keyboard-response","390","2.0.0","1239298","2202","./images/LF-251.jpg","7","","","","","./images/LF-251.jpg","","","","true","","","recognition","[""7"",""8"",""9""]","7","","",""
"","","","","","image-keyboard-response","391","2.0.0","1241508","2208","./lure_images/WM-250.jpg","2","","","","","./lure_images/WM-250.jpg","","","","true","","","recognition","[""1"",""2"",""3""]","2","","",""
"","","","","","image-keyboard-response","392","2.0.0","1244170","2660","./images/WM-208.jpg","1","","","","","./images/WM-208.jpg","","","","false","","","recognition","[""7"",""8"",""9""]","1","","",""
"","","","","","image-keyboard-response","393","2.0.0","1246127","1956","./images/LM-241.jpg","2","","","","","./images/LM-241.jpg","","","","false","","","recognition","[""7"",""8"",""9""]","2","","",""
"","","","","","image-keyboard-response","394","2.0.0","1248045","1917","./images/WM-009.jpg","1","","","","","./images/WM-009.jpg","","","","false","","","recognition","[""7"",""8"",""9""]","1","","",""
"","","","","","image-keyboard-response","395","2.0.0","1249152","1106","./lure_images/AM-238.jpg","1","","","","","./lure_images/AM-238.jpg","","","","true","","","recognition","[""1"",""2"",""3""]","1","","",""
"","","","","","image-keyboard-response","396","2.0.0","1250814","1661","./lure_images/WM-237.jpg","1","","","","","./lure_images/WM-237.jpg","","","","true","","","recognition","[""1"",""2"",""3""]","1","","",""
